,032024,ETH,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.87,169,169.13,169.25,169.38,169.51,171.98,174.45,176.92,179.4,181.87,184.49,187.11,189.72,192.34,194.96
,032024,ETH,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.97,173.72,178.46,183.21,187.96,192.7,202.1,211.49,220.89,230.28,239.68,249.5,259.32,269.14,278.96,288.78
,032024,ETH,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.38,171.32,174.26,177.21,180.15,183.1,186.86,190.63,194.39,198.16,201.93,205.49,209.06,212.63,216.2,219.77
,032024,ETH,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.73,170.08,171.42,172.76,174.1,175.45,177.24,179.02,180.81,182.6,184.39,186.41,188.43,190.45,192.47,194.49
,032024,ETH,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.45,154.86,143.26,131.67,120.08,108.48,105.25,102.02,98.79,95.56,92.33,90.16,87.99,85.81,83.64,81.47
,032024,ETH,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.71,178.66,185.6,192.55,199.49,206.43,218.67,230.91,243.15,255.39,267.63,281,294.37,307.74,321.11,334.48
,112024,EU27,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352.64,3347.59,3266.9,3200.18,3102.88,3005.18,2918.66,2828.89,2754.72,2693.58,2637.2,2580.65,2525.59,2470.59
,112024,EU27,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352.64,3246.44,3138.96,3031.35,2920.31,2808.64,2696.52,2583.94,2471.04,2374.62,2278.66,2182.99,2087.62,1992.37
,112024,EU27,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),4829.21,4723.6,4572.9,4493.43,4473.2,4524.59,4616.9,4545.49,4506.27,4430.44,4420.93,4469.66,4456.39,4531.71,4532,4515.82,4519.34,4470.35,4382.25,4064,4143.69,4035.93,3964.65,3875.48,3734.96,3785.85,3781.32,3803.76,3725.49,3561.91,3270.46,3438.79,3352.64,,,,,,,,,,,,,
,112024,EU27,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),-217.84,-317.23,-289.78,-303.62,-294.62,-318.11,-345.84,-338.38,-349.3,-361.97,-311.24,-358.84,-328.03,-316.49,-352.88,-348.59,-353.71,-304.28,-352.6,-349.6,-351.59,-345.23,-339.71,-347.84,-332.04,-324.84,-319.16,-248.69,-256.31,-241.22,-241.03,-241.19,-236.73,,,,,,,,,,,,,
,112024,EU27,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.97,,,,,
,112024,EU27,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.97,,,,,
,092024,EU27,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.2,,,,,426.35,,,,,
,092024,EU27,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.67,,,,,1295.05,,,,,
,092024,EU27,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.05,,,,,4767.78,,,,,
,092024,EU27,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.36,,,,,3030.74,,,,,
,092024,EU27,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6,,,,,-1254.96,,,,,
,092024,EU27,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3453.21,,,,,2954.58,,,,,
,032024,EU27,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.68,3329.98,3141.27,2952.57,2763.86,2575.16,2423.16,2271.17,2119.17,1967.17,1815.18,1706.89,1598.59,1490.3,1382.01,1273.71
,032024,EU27,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.81,3346.49,3183.18,3019.86,2856.55,2693.23,2594.38,2495.53,2396.68,2297.83,2198.98,2108.7,2018.42,1928.13,1837.85,1747.57
,032024,EU27,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.19,3548.22,3546.24,3544.26,3542.28,3540.31,3537.57,3534.83,3532.09,3529.35,3526.61,3534.96,3543.31,3551.66,3560.01,3568.36
,032024,EU27,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.3,3407.53,3350.77,3294,3237.24,3180.47,3130.02,3079.56,3029.11,2978.66,2928.2,2921.83,2915.45,2909.08,2902.7,2896.33
,032024,EU27,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.3,3399.04,3333.79,3268.54,3203.28,3138.03,3060.35,2982.68,2905,2827.32,2749.64,2699.63,2649.63,2599.62,2549.61,2499.61
,032024,EU27,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.9,3195.76,2899.62,2603.49,2307.35,2011.22,1892.78,1774.35,1655.92,1537.49,1419.05,1324.8,1230.55,1136.3,1042.05,947.8
,032024,EU27,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592.21,3626.36,3660.51,3694.66,3728.81,3762.96,3826.22,3889.47,3952.73,4015.98,4079.24,4165.23,4251.21,4337.2,4423.18,4509.17
,082023,GBR,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.36,399.11,401.97,395.98,401.49,393.55,394.09,390.81,393.6,392.62,390.17,387.44,386.74,388.66
,082023,GBR,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.36,397.79,393.21,379.79,377.88,362.51,355.62,344.91,340.27,329.92,318.11,306,295.94,288.49
,082023,GBR,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),791.86,800.57,779.94,760.62,749.11,742.56,763.44,739.26,738.25,708.89,709.65,713.4,692.4,698.43,695.52,687.51,680.29,668.35,647.77,591.52,606.02,560.74,576.8,563,522.6,505.19,479.86,468.45,459.39,444.85,401.17,421.68,412.36,,,,,,,,,,,,,
,082023,GBR,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),10.96,10.46,9.57,8.97,8.58,8.67,7.59,7.1,6.31,6.41,6.21,5.53,4.74,4.54,3.76,3.36,2.97,2.38,1.68,1.58,1.49,0.89,1.09,1.09,0.79,0.99,1.09,0.79,1.39,1.69,1.19,1.09,1.09,,,,,,,,,,,,,
,082023,GBR,"NDC Other, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.63
,082023,GBR,"NDC Other, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.63
,082023,GBR,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5,,,,,
,082023,GBR,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5,,,,,
,082021,GBR,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.79,,,,,-151.59,,,,,
,082021,GBR,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.53,,,,,-27.02,,,,,
,082021,GBR,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.27,,,,,517.85,,,,,
,082021,GBR,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.95,,,,,325.18,,,,,
,082021,GBR,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191.9,,,,,-646.38,,,,,
,082021,GBR,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.52,,,,,399.5,,,,,
,032024,GBR,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.6064285,418.5315052,396.456582,374.3816587,352.3067355,330.2318122,311.4695506,292.7072891,273.9450275,255.1827659,236.4205043,222.5112454,208.6019865,194.6927276,180.7834687,166.8742098
,032024,GBR,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0111728,430.7909621,418.5707515,406.3505409,394.1303302,381.9101196,369.4255495,356.9409795,344.4564094,331.9718394,319.4872693,308.4529458,297.4186223,286.3842988,275.3499753,264.3156518
,032024,GBR,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8713035,451.0590141,454.2467246,457.4344352,460.6221458,463.8098563,467.9208294,472.0318024,476.1427754,480.2537485,484.3647215,488.674632,492.9845425,497.2944531,501.6043636,505.9142741
,032024,GBR,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3015344,443.3504558,444.3993773,445.4482988,446.4972202,447.5461417,446.0382408,444.5303398,443.0224389,441.5145379,440.006637,440.1502372,440.2938374,440.4374375,440.5810377,440.7246379
,032024,GBR,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.2256452,442.9324611,441.639277,440.3460929,439.0529088,437.7597247,432.6080367,427.4563487,422.3046607,417.1529727,412.0012847,412.0258362,412.0503876,412.074939,412.0994905,412.1240419
,032024,GBR,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.8410532,401.6637445,366.4864357,331.3091269,296.1318181,260.9545093,246.314997,231.6754847,217.0359724,202.3964601,187.7569478,174.011723,160.2664982,146.5212734,132.7760486,119.0308238
,032024,GBR,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.6067448,459.2988052,467.9908656,476.6829259,485.3749863,494.0670467,506.4807666,518.8944866,531.3082065,543.7219265,556.1356464,572.1647947,588.193943,604.2230913,620.2522396,636.2813879
,022023,GMB,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,2.92,2.96,3.01,3.05,3.1,3.15,3.2,3.25,3.29,,,,,
,022023,GMB,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,3,3.01,3.03,3.04,3.06,3.07,3.09,3.1,3.11,,,,,
,022023,GMB,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),1.45,1.49,1.48,1.48,1.53,1.57,1.62,1.57,1.65,1.66,1.76,1.69,1.67,1.8,1.94,2.01,2.11,2.11,2.28,2.66,2.85,2.47,2.55,2.63,2.8,2.99,2.85,2.89,2.85,3.06,2.86,2.87,,,,,,,,,,,,,,
,022023,GMB,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,0.52,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,
,022023,GMB,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,
,022023,GMB,"NDC Conditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,
,022023,GMB,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,,,,,
,022023,GMB,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,,,,,
,082021,GMB,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,,,,,7.67,,,,,
,082021,GMB,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,,,,,9.2,,,,,
,082021,GMB,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76,,,,,15.88,,,,,
,082021,GMB,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81,,,,,13.52,,,,,
,082021,GMB,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,1.6,,,,,
,082021,GMB,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56,,,,,14.43,,,,,
,032022,GMB,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.168818211,3.102334402,3.035850593,2.969366784,2.902882975,2.836399167,2.770668092,2.704937017,2.639205942,2.573474867,2.507743792,2.475002135,2.442260477,2.40951882,2.376777163,2.344035506
,032022,GMB,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.258256466,3.220344782,3.182433099,3.144521415,3.106609732,3.068698049,3.078410218,3.088122388,3.097834557,3.107546726,3.117258896,3.109506605,3.101754314,3.094002023,3.086249732,3.078497441
,032022,GMB,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.382814888,3.507529041,3.632243193,3.756957346,3.881671499,4.006385651,4.16173333,4.317081008,4.472428687,4.627776366,4.783124044,4.96629379,5.149463536,5.332633282,5.515803027,5.698972773
,032022,GMB,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.344916349,3.454798013,3.564679677,3.674561341,3.784443005,3.894324669,4.012572877,4.130821085,4.249069294,4.367317502,4.48556571,4.629969006,4.774372302,4.918775597,5.063178893,5.207582189
,032022,GMB,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27123187,3.320542454,3.369853038,3.419163623,3.468474207,3.517784791,3.587297316,3.656809841,3.726322365,3.79583489,3.865347415,3.927500047,3.98965268,4.051805312,4.113957944,4.176110577
,032022,GMB,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.902683575,2.76175179,2.620820005,2.479888219,2.338956434,2.198024649,2.117711878,2.037399107,1.957086337,1.876773566,1.796460795,1.767854329,1.739247863,1.710641397,1.68203493,1.653428464
,032022,GMB,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.559608034,3.72424855,3.888889066,4.053529582,4.218170097,4.382810613,4.567267237,4.751723861,4.936180485,5.120637109,5.305093733,5.59538792,5.885682107,6.175976293,6.46627048,6.756564667
,102023,IDN,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.11,1258.34,1320.79,1339.52,1393.89,1459.65,1518.77,1573.79,1627.56,,,,,
,102023,IDN,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.11,1245.55,1295.58,1304.05,1337.18,1381.32,1418.81,1453.57,1486.91,,,,,
,102023,IDN,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),313.38,344.03,360.21,372.99,390.05,412.32,461.98,502.55,447.07,490.81,533.91,572.73,581.17,596.11,620.48,630.7,648.3,648.6,670.56,670.31,726.72,771.89,802.95,693.69,709.03,807.16,872.83,916.4,956.92,989.03,940.01,956.67,1155.11,,,,,,,,,,,,,
,102023,IDN,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),212.2,289.44,222.25,62.32,175.64,235.1,294.55,354,413.46,472.91,532.36,-47.54,173.98,-24.74,350.74,400.17,1145.27,299.99,228.87,607.21,160.21,258.1,646.72,503.33,862.07,1565.58,507.65,488.52,723.51,924.85,,,,,,,,,,,,,,,,
,102023,IDN,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.86,,,,,
,102023,IDN,"NDC Conditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.86,,,,,
,102023,IDN,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.37,,,,,
,102023,IDN,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.37,,,,,
,082021,IDN,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.08,,,,,858.54,,,,,
,082021,IDN,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.22,,,,,968.05,,,,,
,082021,IDN,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.71,,,,,1447.02,,,,,
,082021,IDN,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.39,,,,,1277.65,,,,,
,082021,IDN,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.02,,,,,423.6,,,,,
,082021,IDN,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.97,,,,,1342.98,,,,,
,032024,IDN,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.808374,988.7392255,965.6700772,942.600929,919.5317807,896.4626324,883.6970811,870.9315297,858.1659784,845.400427,832.6348757,805.8073245,778.9797733,752.152222,725.3246708,698.4971196
,032024,IDN,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.463661,1017.680253,1020.896845,1024.113438,1027.33003,1030.546622,1035.904539,1041.262456,1046.620374,1051.978291,1057.336208,1035.956585,1014.576962,993.1973385,971.8177152,950.4380919
,032024,IDN,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.573395,1054.673764,1092.774134,1130.874503,1168.974872,1207.075241,1254.384871,1301.694501,1349.004131,1396.31376,1443.62339,1505.443299,1567.263209,1629.083118,1690.903027,1752.722937
,032024,IDN,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.836138,1040.994607,1067.153076,1093.311545,1119.470014,1145.628483,1180.168473,1214.708463,1249.248453,1283.788443,1318.328433,1344.349357,1370.370281,1396.391206,1422.41213,1448.433054
,032024,IDN,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.017142,1028.0833,1041.149458,1054.215616,1067.281774,1080.347932,1099.245217,1118.142503,1137.039788,1155.937074,1174.834359,1180.348879,1185.863399,1191.377919,1196.892439,1202.406959
,032024,IDN,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.233978,964.3665212,920.4990641,876.631607,832.7641499,788.8966928,749.1331811,709.3696693,669.6061576,629.8426458,590.0791341,562.7616869,535.4442397,508.1267925,480.8093453,453.4918981
,032024,IDN,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.038185,1106.370129,1177.702072,1249.034016,1320.365959,1391.697903,1464.545008,1537.392112,1610.239217,1683.086322,1755.933426,1817.732886,1879.532346,1941.331806,2003.131266,2064.930726
,062025,IND,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.62,3840.95,3959.49,4078.73,4224.17,4369.62,4515.06,4619.2,4696.92,4857.24,4910.18,5008.56,5106.93
,062025,IND,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.62,3818.05,3912.47,4008.96,4105.44,4201.93,4298.41,4394.9,4408.29,4421.68,4435.07,4448.46,4461.85
,062025,IND,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR5),1185.16,1236.06,1275.54,1302.03,1351.19,1416.12,1495.04,1547.34,1581.02,1657.06,1692.55,1681.8,1681.54,1722.02,1792.89,1855.86,1938.79,2030.02,2156.52,2313.42,2320.24,2501.62,2625.02,2699.4,2809.79,2988.42,3031.52,3127.27,3298.2,3336.24,3084.46,3337.86,3492.66,3723.62,,,,,,,,,,,,
,062025,IND,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR5),,,,,14,,,,,,-223,,,,,,,-177,,,,,,,-301,,-308,-312,-437,-485,-522,,,,,,,,,,,,,,,
,062025,IND,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816.48,,,,,
